move_id,name,zh_name,jp_name,type,type_zh,category,category_zh,power,effect_text_52poke,effect_family,effect_code,effect_code_zh,target,stat_affected,stages,major_status,volatile_status,healing_ratio,recoil_ratio,drain_ratio,multi_hit,priority_delta,force_switch,fixed_damage,ohko,charging_move,semi_invulnerable,screen_or_field,weather_set,notes_judgement,source_primary,source_reference,coverage_status,review_status,introduced_generation,feature_gate,system_enabled,usage_status_zh,stable_move_key,variant_group,move_id_display,review_flag
78.0,Stun Spore,麻痹粉,,Grass,草,Status,變化,0.0,Paralyzes the target.,major_status,s-,速度↓,foe,speed,-1.0,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_78,,78.0,
79.0,Sleep Powder,催眠粉,,Grass,草,Status,變化,0.0,Puts the target to sleep.,major_status,s-,速度↓,foe,speed,-1.0,sleep,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_79,,79.0,
80.0,Petal Dance,花瓣舞,,Grass,草,Special,特殊,120.0,The user attacks uncontrollably for 2-3 turns and then gets confused.,volatile_status,,,foe,,,,confusion,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_80,,80.0,
81.0,String Shot,吐絲,,Bug,蟲,Status,變化,0.0,Lowers the target's Speed by 1 stage.,stat_change,s-,速度↓,foe,speed,-2.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_81,,81.0,
82.0,Dragon Rage,龍之怒,,Dragon,龍,Special,特殊,40.0,Always deals 40 points of damage.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_82,,82.0,
83.0,Fire Spin,火焰旋渦,,Fire,火,Special,特殊,35.0,Traps the target for 5-6 turns causing damage equal to 1/16 of its max HP each turn; this trapped effect can be broken by Rapid Spin. The target can still switch out if it is holding Shed Shell or uses Baton Pass or it uses U-Turn.,volatile_status,,,foe,,,,trapped,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_83,,83.0,
84.0,Thunder Shock,電擊,,Electric,電,Special,特殊,40.0,Has a 10% chance to paralyze the target.,major_status,,,foe,,,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_84,,84.0,
85.0,Thunderbolt,十萬伏特,,Electric,電,Special,特殊,95.0,Has a 10% chance to paralyze the target.,major_status,,,foe,,,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_85,,85.0,
86.0,Thunder Wave,電磁波,,Electric,電,Status,變化,0.0,Paralyzes the target. This move activates Motor Drive.,major_status,s-,速度↓,foe,speed,-1.0,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_86,,86.0,
87.0,Thunder,打雷,,Electric,電,Special,特殊,120.0,Has a 30% chance to paralyze the target. It also has normal accuracy against mid-air Pokemon who have used Fly or Bounce. During Sunny Day this move has 50% accuracy. During Rain Dance this move will never miss under normal circumstances and has a 30% chance to hit through a target's Protect or Detect.,major_status,,,foe,,,paralysis,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_87,,87.0,
88.0,Rock Throw,落石,,Rock,岩石,Physical,物理,50.0,Deals damage with no additional effect.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_88,,88.0,
89.0,Earthquake,地震,,Ground,地面,Physical,物理,100.0,Power doubles when performed against Pokemon using Dig.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_89,,89.0,
90.0,Fissure,地裂,,Ground,地面,Physical,物理,0.0,The target faints; doesn't work on higher-leveled Pokemon.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_90,,90.0,
91.0,Dig,挖洞,,Ground,地面,Physical,物理,80.0,On the first turn the user digs underground becoming uncontrollable and evades all attacks. Earthquake and Magnitude can hit underground and gain doubled power. The user may also be hit underground if it was previously targeted by Lock-On or Mind Reader or if it is attacked by a Pokemon with No Guard. On the second turn the user attacks.,damage,,,foe,,,,,,,,,,False,,0.0,False,1.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_91,,91.0,
92.0,Toxic,劇毒,,Poison,毒,Status,變化,0.0,The target is badly poisoned with the damage caused by poison doubling after each turn. Toxic poisoning will remain with the Pokemon during the battle even after switching out.,major_status,d-,防禦↓,foe,defense,-1.0,toxic,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_92,,92.0,
93.0,Confusion,念力,,Psychic,超能力,Special,特殊,50.0,Has a 10% chance to confuse the target.,volatile_status,,,foe,,,,confusion,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_93,,93.0,
94.0,Psychic,精神強念,,Psychic,超能力,Special,特殊,90.0,Has a 10% chance to lower the target's Special Defense by 1 stage.,stat_change_on_hit,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_94,,94.0,
95.0,Hypnosis,催眠術,,Psychic,超能力,Status,變化,0.0,Puts the target to sleep.,major_status,s-,速度↓,foe,speed,-1.0,sleep,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_95,,95.0,
96.0,Meditate,瑜伽姿勢,,Psychic,超能力,Status,變化,0.0,Raises the user's Attack by 1 stage.,stat_change,a+,攻擊↑,self,attack,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_96,,96.0,
97.0,Agility,高速移動,,Psychic,超能力,Status,變化,0.0,Raises the user's Speed by 2 stages.,stat_change,s+,速度↑,self,speed,2.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_97,,97.0,
98.0,Quick Attack,電光一閃,,Normal,一般,Physical,物理,40.0,Usually goes first.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_98,,98.0,
99.0,Rage,憤怒,,Normal,一般,Physical,物理,20.0,The user's Attack rises by 1 stage if attacked before its next move.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_99,,99.0,
100.0,Teleport,瞬間移動,,Psychic,超能力,Status,變化,0.0,Escapes from wild battles; fails automatically in trainer and link battles.,stat_change,s+,速度↑,self,speed,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_100,,100.0,
101.0,Night Shade,黑夜魔影,,Ghost,幽靈,Special,特殊,50.0,Does damage equal to user's level.,fixed_damage,,,foe,,,,,,,,,,False,level,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_101,,101.0,
102.0,Mimic,模仿,,Normal,一般,Status,變化,0.0,This move is temporarily replaced by the target's last move; the replacement move will have 5 PP and become part of the user's moveset until the user switches out or the battle ends. Mimic copies attacks even if they miss or the user has immunity toward their type; it cannot copy itself Struggle Transform Sketch Metronome or moves that the user already knows and it will fail if the target has yet to use a move.,stat_change,a+,攻擊↑,self,attack,1.0,,,,,,,,False,,0.0,False,0.0,,,效果複雜，建議專規,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_102,,102.0,
103.0,Screech,刺耳聲,,Normal,一般,Status,變化,0.0,Lowers the target's Defense by 2 stages.,stat_change,d-,防禦↓,foe,defense,-1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_103,,103.0,
104.0,Double Team,影子分身,,Normal,一般,Status,變化,0.0,Raises the user's Evasion by 1 stage.,stat_change,acc-,命中↓,self,accuracy,-1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_104,,104.0,
105.0,Recover,自我再生,,Normal,一般,Status,變化,0.0,Restores 1/2 of the user's max HP.,healing,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_105,,105.0,
106.0,Harden,變硬,,Normal,一般,Status,變化,0.0,Raises the user's Defense by 1 stage.,stat_change,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_106,,106.0,
107.0,Minimize,變小,,Normal,一般,Status,變化,0.0,Raises the user's Evasion by 2 stage; however Stomp retains its normal accuracy and gains doubled power against Minimized Pokemon.,stat_change,acc-,命中↓,self,evasion,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_107,,107.0,
108.0,Smokescreen,煙幕,,Normal,一般,Status,變化,0.0,Lowers the target's Accuracy by 1 stage.,stat_change,acc-,命中↓,foe,accuracy,-1.0,,,,,,,,False,,0.0,False,0.0,Smokescreen,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_108,,108.0,
109.0,Confuse Ray,奇異之光,,Ghost,幽靈,Status,變化,0.0,Confuses the target.,volatile_status,d-,防禦↓,foe,defense,-1.0,,confusion,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_109,,109.0,
110.0,Withdraw,縮入殼中,,Water,水,Status,變化,0.0,Raises the user's Defense by 1 stage.,stat_change,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_110,,110.0,
111.0,Defense Curl,變圓,,Normal,一般,Status,變化,0.0,Raises the user's Defense by 1 stage; after one use of this move the user's starting base power is doubled for every use of Rollout or Ice Ball.,stat_change,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_111,,111.0,
112.0,Barrier,屏障,,Psychic,超能力,Status,變化,0.0,Raises the user's Defense by 2 stages.,stat_change,d+,防禦↑,self,defense,2.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_112,,112.0,
113.0,Light Screen,光牆,,Psychic,超能力,Status,變化,0.0,All Pokemon in the user's party receive 1/2 damage from Special attacks for 5 turns. Light Screen will be removed from the user's field if an opponent's Pokemon uses Brick Break. It will also last for eight turns if its user is holding Light Clay. In double battles both Pokemon are shielded but damage protection is reduced from 1/2 to 1/3.,stat_change,sd+,特防↑,self,sp_defense,1.0,,,,,,,,False,,0.0,False,0.0,Light Screen,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_113,,113.0,
114.0,Haze,黑霧,,Ice,冰,Status,變化,0.0,Eliminates any stat modifiers from all active Pokemon. The stat boosts from Choice Band Choice Lens and Choice Scarf are not affected.,stat_change,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_114,,114.0,
115.0,Reflect,反射壁,,Psychic,超能力,Status,變化,0.0,All Pokemon in the user's party receive 1/2 damage from Physical attacks for 5 turns. Reflect will be removed from the user's field if an opponent's Pokemon uses Brick Break. It will also last for eight turns if its user is holding Light Clay. In double battles both Pokemon are shielded but damage protection is reduced from 1/2 to 1/3.,stat_change,d+,防禦↑,self,defense,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_115,,115.0,
116.0,Focus Energy,聚氣,,Normal,一般,Status,變化,0.0,Raises the user's chance for a Critical Hit by two domains.,stat_change,a+,攻擊↑,self,attack,1.0,,,,,,,,False,,0.0,False,0.0,,,,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_116,,116.0,
117.0,Bide,忍耐,,Normal,一般,Physical,物理,50.0,Usually goes first for the duration of the move. The user absorbs all damage for two turns and then during the third turn the user inflicts twice the absorbed damage on its target. This move ignores the target's type and even hits Ghost-type Pokemon.,damage,,,foe,,,,,,,,,,False,,0.0,False,0.0,,,附加效果未完全結構化,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_117,,117.0,
118.0,Metronome,揮指,,Normal,一般,Status,變化,0.0,The user performs a randomly selected move; almost any move in the game could be picked. Metronome cannot generate itself Assist Chatter Copycat Counter Covet Destiny Bond Detect Endure Feint Focus Punch Follow Me Helping Hand Me First Mimic Mirror Coat Mirror Move Protect Sketch Sleep Talk Snatch Struggle Switcheroo Thief Trick or any move that the user already knows.,major_status,,,foe,,,sleep,,,,,,,False,,0.0,False,0.0,,,效果複雜，建議專規,52poke（待全面覆核）,現有355招結構化基底,已整理；尚未補全至全部已知招式,待全量補完,1,normal,yes,可用,move_118,,118.0,
